day,month,year,hour,VALOR_LECTURA,holiday
14,11,2021,4,0.0,False
14,11,2021,5,0.0,False
14,11,2021,6,0.0,False
14,11,2021,7,0.0,False
14,11,2021,8,0.0,False
14,11,2021,9,0.0,False
14,11,2021,10,0.0,False
14,11,2021,11,0.0,False
14,11,2021,12,0.0,False
14,11,2021,13,0.0,False
14,11,2021,14,0.0,False
14,11,2021,15,0.0,False
14,11,2021,16,0.0,False
14,11,2021,17,0.0,False
14,11,2021,18,0.0,False
14,11,2021,19,0.0,False
14,11,2021,20,3.2,False
14,11,2021,21,0.6,False
14,11,2021,22,0.4,False
14,11,2021,23,0.1,False
15,11,2021,0,0.0,False
15,11,2021,1,0.0,False
15,11,2021,2,0.0,False
15,11,2021,3,0.0,False
15,11,2021,4,0.0,False
15,11,2021,5,0.0,False
15,11,2021,6,0.0,False
15,11,2021,7,0.0,False
15,11,2021,8,0.0,False
15,11,2021,9,0.1,False
15,11,2021,10,0.0,False
15,11,2021,11,0.0,False
15,11,2021,12,0.0,False
15,11,2021,13,0.0,False
15,11,2021,14,0.0,False
15,11,2021,15,0.0,False
15,11,2021,16,0.0,False
15,11,2021,17,0.0,False
15,11,2021,18,0.0,False
15,11,2021,19,0.0,False
15,11,2021,20,0.0,False
15,11,2021,21,0.0,False
15,11,2021,22,0.0,False
15,11,2021,23,0.0,False
16,11,2021,0,0.0,False
16,11,2021,1,0.0,False
16,11,2021,2,0.0,False
16,11,2021,3,0.0,False
16,11,2021,4,0.0,False
16,11,2021,5,0.0,False
16,11,2021,6,0.0,False
16,11,2021,7,0.0,False
16,11,2021,8,0.25,False
16,11,2021,9,0.45,False
16,11,2021,10,0.1,False
16,11,2021,11,0.0,False
16,11,2021,12,0.0,False
16,11,2021,13,0.0,False
16,11,2021,14,0.0,False
16,11,2021,15,0.0,False
16,11,2021,16,0.0,False
16,11,2021,17,0.0,False
16,11,2021,18,0.0,False
16,11,2021,19,0.0,False
16,11,2021,20,0.0,False
16,11,2021,21,0.0,False
16,11,2021,22,0.0,False
16,11,2021,23,0.0,False
17,11,2021,0,0.0,False
17,11,2021,1,0.0,False
17,11,2021,2,0.0,False
17,11,2021,3,0.0,False
17,11,2021,4,0.0,False
17,11,2021,5,0.0,False
17,11,2021,6,0.0,False
17,11,2021,7,0.0,False
17,11,2021,8,0.0,False
17,11,2021,9,0.0,False
17,11,2021,10,0.0,False
17,11,2021,11,0.0,False
17,11,2021,12,0.0,False
17,11,2021,13,0.0,False
17,11,2021,14,0.0,False
17,11,2021,15,0.0,False
17,11,2021,16,0.0,False
17,11,2021,17,0.0,False
17,11,2021,18,0.0,False
17,11,2021,19,0.0,False
17,11,2021,20,0.0,False
17,11,2021,21,0.0,False
17,11,2021,22,0.0,False
17,11,2021,23,0.0,False
18,11,2021,0,0.0,False
18,11,2021,1,0.0,False
18,11,2021,2,0.0,False
18,11,2021,3,0.0,False
18,11,2021,4,0.0,False
18,11,2021,5,0.0,False
18,11,2021,6,0.0,False
18,11,2021,7,0.0,False
18,11,2021,8,0.0,False
18,11,2021,9,0.0,False
18,11,2021,10,0.0,False
18,11,2021,11,0.0,False
18,11,2021,12,0.0,False
18,11,2021,13,0.0,False
18,11,2021,14,0.0,False
18,11,2021,15,0.0,False
18,11,2021,16,0.0,False
18,11,2021,17,0.0,False
18,11,2021,18,0.0,False
18,11,2021,19,0.0,False
18,11,2021,20,0.0,False
18,11,2021,21,0.0,False
18,11,2021,22,0.0,False
18,11,2021,23,0.0,False
19,11,2021,0,0.0,False
19,11,2021,1,0.0,False
19,11,2021,2,0.0,False
19,11,2021,3,0.0,False
19,11,2021,4,0.0,False
19,11,2021,5,0.0,False
19,11,2021,6,0.0,False
19,11,2021,7,0.0,False
19,11,2021,8,0.0,False
19,11,2021,9,0.0,False
19,11,2021,10,0.0,False
19,11,2021,11,0.0,False
19,11,2021,12,0.0,False
19,11,2021,13,0.0,False
19,11,2021,14,0.0,False
19,11,2021,15,0.0,False
19,11,2021,16,0.0,False
19,11,2021,17,0.0,False
19,11,2021,18,0.0,False
19,11,2021,19,0.0,False
19,11,2021,20,0.0,False
19,11,2021,21,0.0,False
19,11,2021,22,0.0,False
19,11,2021,23,0.0,False
20,11,2021,0,0.0,False
20,11,2021,1,0.0,False
20,11,2021,2,0.0,False
20,11,2021,3,0.0,False
20,11,2021,4,0.0,False
20,11,2021,5,0.0,False
20,11,2021,6,0.0,False
20,11,2021,7,0.0,False
20,11,2021,8,0.0,False
20,11,2021,9,0.0,False
20,11,2021,10,0.0,False
20,11,2021,11,0.0,False
20,11,2021,12,0.0,False
20,11,2021,13,0.0,False
20,11,2021,14,0.0,False
20,11,2021,15,0.0,False
20,11,2021,16,0.0,False
20,11,2021,17,0.0,False
20,11,2021,18,0.0,False
20,11,2021,19,0.0,False
20,11,2021,20,0.0,False
20,11,2021,21,0.0,False
20,11,2021,22,0.0,False
20,11,2021,23,0.0,False
21,11,2021,0,0.0,False
21,11,2021,1,0.0,False
21,11,2021,2,0.0,False
21,11,2021,3,0.0,False
21,11,2021,4,0.0,False
21,11,2021,5,0.0,False
21,11,2021,6,0.0,False
21,11,2021,7,0.0,False
21,11,2021,8,0.0,False
21,11,2021,9,0.0,False
21,11,2021,10,0.0,False
21,11,2021,11,0.0,False
21,11,2021,12,0.0,False
21,11,2021,13,0.0,False
21,11,2021,14,0.0,False
21,11,2021,15,0.0,False
21,11,2021,16,0.0,False
21,11,2021,17,0.0,False
21,11,2021,18,0.0,False
21,11,2021,19,0.0,False
21,11,2021,20,0.0,False
21,11,2021,21,0.0,False
21,11,2021,22,0.0,False
21,11,2021,23,0.0,False
22,11,2021,0,0.0,False
22,11,2021,1,0.8,False
22,11,2021,2,0.0,False
22,11,2021,3,0.0,False
22,11,2021,4,0.0,False
22,11,2021,5,0.0,False
22,11,2021,6,0.0,False
22,11,2021,7,0.0,False
22,11,2021,8,0.0,False
22,11,2021,9,0.0,False
22,11,2021,10,0.0,False
22,11,2021,11,0.0,False
22,11,2021,12,0.0,False
22,11,2021,13,0.0,False
22,11,2021,14,0.0,False
22,11,2021,15,0.0,False
22,11,2021,16,0.0,False
22,11,2021,17,0.0,False
22,11,2021,18,0.0,False
22,11,2021,19,0.0,False
22,11,2021,20,0.0,False
22,11,2021,21,0.0,False
22,11,2021,22,0.0,False
22,11,2021,23,0.0,False
23,11,2021,0,0.0,False
23,11,2021,1,0.0,False
23,11,2021,2,0.0,False
23,11,2021,3,0.0,False
23,11,2021,4,0.0,False
23,11,2021,5,0.0,False
23,11,2021,6,0.0,False
23,11,2021,7,0.0,False
23,11,2021,8,0.0,False
23,11,2021,9,0.0,False
23,11,2021,10,0.0,False
23,11,2021,11,0.0,False
23,11,2021,12,0.0,False
23,11,2021,13,0.0,False
23,11,2021,14,0.8500000000000001,False
23,11,2021,15,3.8,False
23,11,2021,16,5.0,False
23,11,2021,17,0.3,False
23,11,2021,18,0.0,False
23,11,2021,19,2.1999999999999997,False
23,11,2021,20,1.5,False
23,11,2021,21,0.39999999999999997,False
23,11,2021,22,0.1,False
23,11,2021,23,0.0,False
24,11,2021,0,0.0,False
24,11,2021,1,0.3,False
24,11,2021,2,0.0,False
24,11,2021,3,0.0,False
24,11,2021,4,0.0,False
24,11,2021,5,0.0,False
24,11,2021,6,0.1,False
24,11,2021,7,0.7,False
24,11,2021,8,0.15000000000000002,False
24,11,2021,9,0.0,False
24,11,2021,10,0.0,False
24,11,2021,11,0.0,False
24,11,2021,12,0.6,False
24,11,2021,13,0.9,False
24,11,2021,14,2.8,False
24,11,2021,15,6.6,False
24,11,2021,16,0.0,False
24,11,2021,17,0.0,False
24,11,2021,18,0.0,False
24,11,2021,19,0.0,False
24,11,2021,20,0.0,False
24,11,2021,21,1.2000000000000002,False
24,11,2021,22,0.2,False
24,11,2021,23,0.0,False
25,11,2021,0,0.0,False
25,11,2021,1,0.0,False
25,11,2021,2,0.0,False
25,11,2021,3,3.6,False
25,11,2021,4,1.6,False
25,11,2021,5,0.1,False
25,11,2021,6,0.0,False
25,11,2021,7,0.0,False
25,11,2021,8,2.05,False
25,11,2021,9,0.39999999999999997,False
25,11,2021,10,0.0,False
25,11,2021,11,0.0,False
25,11,2021,12,0.0,False
25,11,2021,13,0.0,False
25,11,2021,14,0.0,False
25,11,2021,15,0.0,False
25,11,2021,16,0.0,False
25,11,2021,17,0.0,False
25,11,2021,18,0.0,False
25,11,2021,19,0.0,False
25,11,2021,20,0.0,False
25,11,2021,21,0.0,False
25,11,2021,22,0.0,False
25,11,2021,23,0.0,False
26,11,2021,0,0.0,False
26,11,2021,1,0.0,False
26,11,2021,2,0.0,False
26,11,2021,3,0.0,False
26,11,2021,4,0.0,False
26,11,2021,5,0.0,False
26,11,2021,6,0.0,False
26,11,2021,7,0.0,False
26,11,2021,8,0.0,False
26,11,2021,9,0.0,False
26,11,2021,10,0.0,False
26,11,2021,11,0.0,False
26,11,2021,12,0.0,False
26,11,2021,13,0.0,False
26,11,2021,14,0.0,False
26,11,2021,15,0.0,False
26,11,2021,16,0.0,False
26,11,2021,17,0.0,False
26,11,2021,18,0.0,False
26,11,2021,19,0.0,False
26,11,2021,20,0.0,False
26,11,2021,21,0.0,False
26,11,2021,22,0.0,False
26,11,2021,23,0.0,False
27,11,2021,0,0.0,False
27,11,2021,1,0.0,False
27,11,2021,2,0.0,False
27,11,2021,3,0.0,False
27,11,2021,4,0.0,False
27,11,2021,5,0.0,False
27,11,2021,6,0.0,False
27,11,2021,7,0.0,False
27,11,2021,8,0.0,False
27,11,2021,9,0.0,False
27,11,2021,10,0.0,False
27,11,2021,11,0.0,False
27,11,2021,12,0.0,False
27,11,2021,13,0.0,False
27,11,2021,14,0.0,False
27,11,2021,15,0.0,False
27,11,2021,16,0.0,False
27,11,2021,17,0.0,False
27,11,2021,18,0.0,False
27,11,2021,19,0.0,False
27,11,2021,20,0.0,False
27,11,2021,21,0.0,False
27,11,2021,22,0.0,False
27,11,2021,23,0.0,False
28,11,2021,0,0.0,False
28,11,2021,1,0.0,False
28,11,2021,2,0.0,False
28,11,2021,3,0.0,False
28,11,2021,4,0.0,False
28,11,2021,5,0.0,False
28,11,2021,6,0.0,False
28,11,2021,7,0.0,False
28,11,2021,8,0.0,False
28,11,2021,9,0.0,False
28,11,2021,10,0.0,False
28,11,2021,11,0.0,False
28,11,2021,12,0.0,False
28,11,2021,13,0.0,False
28,11,2021,14,0.0,False
28,11,2021,15,0.0,False
28,11,2021,16,0.0,False
28,11,2021,17,0.0,False
28,11,2021,18,0.0,False
28,11,2021,19,0.0,False
28,11,2021,20,0.0,False
28,11,2021,21,0.0,False
28,11,2021,22,0.0,False
28,11,2021,23,0.0,False
29,11,2021,0,0.0,False
29,11,2021,1,0.0,False
29,11,2021,2,0.0,False
29,11,2021,3,0.0,False
29,11,2021,4,0.0,False
29,11,2021,5,0.0,False
29,11,2021,6,0.0,False
29,11,2021,7,0.0,False
29,11,2021,8,0.0,False
29,11,2021,9,0.0,False
29,11,2021,10,0.0,False
29,11,2021,11,0.0,False
29,11,2021,12,0.0,False
29,11,2021,13,0.0,False
29,11,2021,14,0.0,False
29,11,2021,15,0.0,False
29,11,2021,16,0.0,False
29,11,2021,17,0.0,False
29,11,2021,18,0.0,False
29,11,2021,19,0.0,False
29,11,2021,20,0.0,False
29,11,2021,21,0.0,False
29,11,2021,22,0.0,False
29,11,2021,23,0.0,False
30,11,2021,0,0.0,False
30,11,2021,1,0.0,False
30,11,2021,2,0.0,False
30,11,2021,3,0.0,False
30,11,2021,4,0.0,False
30,11,2021,5,0.0,False
30,11,2021,6,0.0,False
30,11,2021,7,0.0,False
30,11,2021,8,0.0,False
30,11,2021,9,0.0,False
30,11,2021,10,0.0,False
30,11,2021,11,0.0,False
30,11,2021,12,0.0,False
30,11,2021,13,0.0,False
30,11,2021,14,0.0,False
30,11,2021,15,0.0,False
30,11,2021,16,0.0,False
30,11,2021,17,0.0,False
30,11,2021,18,0.0,False
30,11,2021,19,0.0,False
30,11,2021,20,0.0,False
30,11,2021,21,0.0,False
30,11,2021,22,0.0,False
30,11,2021,23,0.0,False
1,12,2021,0,0.0,False
1,12,2021,1,0.0,False
1,12,2021,2,0.0,False
1,12,2021,3,0.0,False
1,12,2021,4,0.0,False
1,12,2021,5,0.0,False
1,12,2021,6,0.0,False
1,12,2021,7,0.0,False
1,12,2021,8,0.0,False
1,12,2021,9,0.0,False
1,12,2021,10,0.0,False
1,12,2021,11,0.0,False
1,12,2021,12,0.0,False
1,12,2021,13,0.0,False
1,12,2021,14,0.0,False
1,12,2021,15,0.0,False
1,12,2021,16,0.0,False
1,12,2021,17,0.0,False
1,12,2021,18,0.0,False
1,12,2021,19,0.0,False
1,12,2021,20,0.0,False
1,12,2021,21,0.0,False
1,12,2021,22,0.0,False
1,12,2021,23,0.0,False
2,12,2021,0,0.0,False
2,12,2021,1,0.0,False
2,12,2021,2,0.0,False
2,12,2021,3,0.0,False
2,12,2021,4,0.0,False
2,12,2021,5,0.0,False
2,12,2021,6,0.0,False
2,12,2021,7,0.0,False
2,12,2021,8,0.0,False
2,12,2021,9,0.0,False
2,12,2021,10,0.0,False
2,12,2021,11,0.0,False
2,12,2021,12,0.0,False
2,12,2021,13,0.0,False
2,12,2021,14,0.0,False
2,12,2021,15,0.0,False
2,12,2021,16,0.0,False
2,12,2021,17,0.0,False
2,12,2021,18,0.0,False
2,12,2021,19,0.1,False
2,12,2021,20,0.0,False
2,12,2021,21,0.0,False
2,12,2021,22,0.0,False
2,12,2021,23,0.0,False
3,12,2021,0,0.0,False
3,12,2021,1,0.0,False
3,12,2021,2,0.0,False
3,12,2021,3,0.0,False
3,12,2021,4,0.0,False
3,12,2021,5,0.0,False
3,12,2021,6,0.0,False
3,12,2021,7,0.0,False
3,12,2021,8,0.0,False
3,12,2021,9,0.0,False
3,12,2021,10,0.0,False
3,12,2021,11,0.0,False
3,12,2021,12,0.0,False
3,12,2021,13,0.0,False
3,12,2021,14,0.0,False
3,12,2021,15,0.0,False
3,12,2021,16,0.0,False
3,12,2021,17,0.0,False
3,12,2021,18,0.0,False
3,12,2021,19,0.0,False
3,12,2021,20,0.0,False
3,12,2021,21,0.0,False
3,12,2021,22,0.0,False
3,12,2021,23,0.0,False
4,12,2021,0,0.8500000000000001,False
4,12,2021,1,0.0,False
4,12,2021,2,0.9,False
4,12,2021,3,1.1,False
4,12,2021,4,0.75,False
4,12,2021,5,0.65,False
4,12,2021,6,0.25,False
4,12,2021,7,0.0,False
4,12,2021,8,0.0,False
4,12,2021,9,0.0,False
4,12,2021,10,0.0,False
4,12,2021,11,0.0,False
4,12,2021,12,0.0,False
4,12,2021,13,0.0,False
4,12,2021,14,0.0,False
4,12,2021,15,0.0,False
4,12,2021,16,0.0,False
4,12,2021,17,0.0,False
4,12,2021,18,0.0,False
4,12,2021,19,0.0,False
4,12,2021,20,0.0,False
4,12,2021,21,0.0,False
4,12,2021,22,0.0,False
4,12,2021,23,0.0,False
5,12,2021,0,0.0,False
5,12,2021,1,0.0,False
5,12,2021,2,0.0,False
5,12,2021,3,0.0,False
5,12,2021,4,0.0,False
5,12,2021,5,0.0,False
5,12,2021,6,0.0,False
5,12,2021,7,0.0,False
5,12,2021,8,0.0,False
5,12,2021,9,0.0,False
5,12,2021,10,0.0,False
5,12,2021,11,0.0,False
5,12,2021,12,0.0,False
5,12,2021,13,0.0,False
5,12,2021,14,0.0,False
5,12,2021,15,0.0,False
5,12,2021,16,0.0,False
5,12,2021,17,0.0,False
5,12,2021,18,0.0,False
5,12,2021,19,0.0,False
5,12,2021,20,0.0,False
5,12,2021,21,0.0,False
5,12,2021,22,0.0,False
5,12,2021,23,0.0,False
6,12,2021,0,0.0,True
6,12,2021,1,0.0,True
6,12,2021,2,0.0,True
6,12,2021,3,0.0,True
6,12,2021,4,0.0,True
6,12,2021,5,0.0,True
6,12,2021,6,0.0,True
6,12,2021,7,0.0,True
6,12,2021,8,0.0,True
6,12,2021,9,0.0,True
6,12,2021,10,0.0,True
6,12,2021,11,0.0,True
6,12,2021,12,0.0,True
6,12,2021,13,0.0,True
6,12,2021,14,0.0,True
6,12,2021,15,0.0,True
6,12,2021,16,0.0,True
6,12,2021,17,0.0,True
6,12,2021,18,0.0,True
6,12,2021,19,0.0,True
6,12,2021,20,0.0,True
6,12,2021,21,0.0,True
6,12,2021,22,0.0,True
6,12,2021,23,0.0,True
7,12,2021,0,0.0,False
7,12,2021,1,0.0,False
7,12,2021,2,0.0,False
7,12,2021,3,0.0,False
7,12,2021,4,0.0,False
7,12,2021,5,0.0,False
7,12,2021,6,0.0,False
7,12,2021,7,0.0,False
7,12,2021,8,0.0,False
7,12,2021,9,0.0,False
7,12,2021,10,0.0,False
7,12,2021,11,0.0,False
7,12,2021,12,0.0,False
7,12,2021,13,0.0,False
7,12,2021,14,0.0,False
7,12,2021,15,0.0,False
7,12,2021,16,0.0,False
7,12,2021,17,0.0,False
7,12,2021,18,0.0,False
7,12,2021,19,0.0,False
7,12,2021,20,0.0,False
7,12,2021,21,0.0,False
7,12,2021,22,0.0,False
7,12,2021,23,0.0,False
8,12,2021,0,0.0,True
8,12,2021,1,0.0,True
8,12,2021,2,0.0,True
8,12,2021,3,0.0,True
8,12,2021,4,0.0,True
8,12,2021,5,0.0,True
8,12,2021,6,0.0,True
8,12,2021,7,0.0,True
8,12,2021,8,0.0,True
8,12,2021,9,0.0,True
8,12,2021,10,0.0,True
8,12,2021,11,0.0,True
8,12,2021,12,0.0,True
8,12,2021,13,0.0,True
8,12,2021,14,0.0,True
8,12,2021,15,0.0,True
8,12,2021,16,0.0,True
8,12,2021,17,0.0,True
8,12,2021,18,0.0,True
8,12,2021,19,0.0,True
8,12,2021,20,0.0,True
8,12,2021,21,0.0,True
8,12,2021,22,0.0,True
8,12,2021,23,0.0,True
9,12,2021,0,0.0,False
9,12,2021,1,0.0,False
9,12,2021,2,0.0,False
9,12,2021,3,0.0,False
9,12,2021,4,0.0,False
9,12,2021,5,0.0,False
9,12,2021,6,0.0,False
9,12,2021,7,0.0,False
9,12,2021,8,0.0,False
9,12,2021,9,0.0,False
9,12,2021,10,0.0,False
9,12,2021,11,0.0,False
9,12,2021,12,0.0,False
9,12,2021,13,0.0,False
9,12,2021,14,0.0,False
9,12,2021,15,0.0,False
9,12,2021,16,0.0,False
9,12,2021,17,0.0,False
9,12,2021,18,0.0,False
9,12,2021,19,0.0,False
9,12,2021,20,0.0,False
9,12,2021,21,0.0,False
9,12,2021,22,0.0,False
9,12,2021,23,0.0,False
10,12,2021,0,0.0,False
10,12,2021,1,0.0,False
10,12,2021,2,0.0,False
10,12,2021,3,0.0,False
10,12,2021,4,0.0,False
10,12,2021,5,0.0,False
10,12,2021,6,0.0,False
10,12,2021,7,0.0,False
10,12,2021,8,0.0,False
10,12,2021,9,0.0,False
10,12,2021,10,0.0,False
10,12,2021,11,0.0,False
10,12,2021,12,0.0,False
10,12,2021,13,0.0,False
10,12,2021,14,0.0,False
10,12,2021,15,0.0,False
10,12,2021,16,0.0,False
10,12,2021,17,0.0,False
10,12,2021,18,0.0,False
10,12,2021,19,0.0,False
10,12,2021,20,0.0,False
10,12,2021,21,0.0,False
10,12,2021,22,0.0,False
10,12,2021,23,0.0,False
11,12,2021,0,0.0,False
11,12,2021,1,0.0,False
11,12,2021,2,0.0,False
11,12,2021,3,0.0,False
11,12,2021,4,0.0,False
11,12,2021,5,0.0,False
11,12,2021,6,0.0,False
11,12,2021,7,0.0,False
11,12,2021,8,0.1,False
11,12,2021,9,0.0,False
11,12,2021,10,0.0,False
11,12,2021,11,0.0,False
11,12,2021,12,0.0,False
11,12,2021,13,0.0,False
11,12,2021,14,0.0,False
11,12,2021,15,0.0,False
11,12,2021,16,0.0,False
11,12,2021,17,0.0,False
11,12,2021,18,0.0,False
11,12,2021,19,0.0,False
11,12,2021,20,0.1,False
11,12,2021,21,0.0,False
11,12,2021,22,0.0,False
11,12,2021,23,0.0,False
12,12,2021,0,0.0,False
12,12,2021,1,0.0,False
12,12,2021,2,0.0,False
12,12,2021,3,0.0,False
12,12,2021,4,0.0,False
12,12,2021,5,0.0,False
12,12,2021,6,0.0,False
12,12,2021,7,0.0,False
12,12,2021,8,0.0,False
12,12,2021,9,0.0,False
12,12,2021,10,0.0,False
12,12,2021,11,0.0,False
12,12,2021,12,0.0,False
12,12,2021,13,0.0,False
12,12,2021,14,0.0,False
12,12,2021,15,0.0,False
12,12,2021,16,0.0,False
12,12,2021,17,0.0,False
12,12,2021,18,0.0,False
12,12,2021,19,0.0,False
12,12,2021,20,0.0,False
12,12,2021,21,0.0,False
12,12,2021,22,0.0,False
12,12,2021,23,0.0,False
13,12,2021,0,0.0,False
13,12,2021,1,0.0,False
13,12,2021,2,0.0,False
13,12,2021,3,0.0,False
13,12,2021,4,0.0,False
13,12,2021,5,0.0,False
13,12,2021,6,0.0,False
13,12,2021,7,0.0,False
13,12,2021,8,0.0,False
13,12,2021,9,0.0,False
13,12,2021,10,0.0,False
13,12,2021,11,0.0,False
13,12,2021,12,0.0,False
13,12,2021,13,0.0,False
13,12,2021,14,0.0,False
13,12,2021,15,0.0,False
13,12,2021,16,0.0,False
13,12,2021,17,0.0,False
13,12,2021,18,0.0,False
13,12,2021,19,0.0,False
13,12,2021,20,0.0,False
13,12,2021,21,0.0,False
13,12,2021,22,0.0,False
13,12,2021,23,0.0,False
14,12,2021,0,0.0,False
14,12,2021,1,0.0,False
14,12,2021,2,0.0,False
14,12,2021,3,0.0,False
14,12,2021,4,0.0,False
14,12,2021,5,0.0,False
14,12,2021,6,0.0,False
14,12,2021,7,0.0,False
14,12,2021,8,0.0,False
14,12,2021,9,0.0,False
14,12,2021,10,0.0,False
14,12,2021,11,0.0,False
14,12,2021,12,0.0,False
14,12,2021,13,0.0,False
14,12,2021,14,0.0,False
14,12,2021,15,0.0,False
14,12,2021,16,0.0,False
14,12,2021,17,0.0,False
14,12,2021,18,0.0,False
14,12,2021,19,0.0,False
14,12,2021,20,0.0,False
14,12,2021,21,0.0,False
14,12,2021,22,0.0,False
14,12,2021,23,0.0,False
15,12,2021,0,0.0,False
15,12,2021,1,0.0,False
15,12,2021,2,0.0,False
15,12,2021,3,0.0,False
15,12,2021,4,0.0,False
15,12,2021,5,0.0,False
15,12,2021,6,0.0,False
15,12,2021,7,0.0,False
15,12,2021,8,0.0,False
15,12,2021,9,0.0,False
15,12,2021,10,0.0,False
15,12,2021,11,0.0,False
15,12,2021,12,0.0,False
15,12,2021,13,0.0,False
15,12,2021,14,0.0,False
15,12,2021,15,0.0,False
15,12,2021,16,0.0,False
15,12,2021,17,0.0,False
15,12,2021,18,0.0,False
15,12,2021,19,0.0,False
15,12,2021,20,0.0,False
15,12,2021,21,0.0,False
15,12,2021,22,0.0,False
15,12,2021,23,0.0,False
16,12,2021,0,0.0,False
16,12,2021,1,0.0,False
16,12,2021,2,0.0,False
16,12,2021,3,0.0,False
16,12,2021,4,0.0,False
16,12,2021,5,0.0,False
16,12,2021,6,0.0,False
16,12,2021,7,0.0,False
16,12,2021,8,0.0,False
16,12,2021,9,0.0,False
16,12,2021,10,0.0,False
16,12,2021,11,0.0,False
16,12,2021,12,0.0,False
16,12,2021,13,0.0,False
16,12,2021,14,0.0,False
16,12,2021,15,0.0,False
16,12,2021,16,0.0,False
16,12,2021,17,0.0,False
16,12,2021,18,0.0,False
16,12,2021,19,0.0,False
16,12,2021,20,0.0,False
16,12,2021,21,0.0,False
16,12,2021,22,0.0,False
16,12,2021,23,0.0,False
17,12,2021,0,0.0,False
17,12,2021,1,0.0,False
17,12,2021,2,0.0,False
17,12,2021,3,0.0,False
17,12,2021,4,0.0,False
17,12,2021,5,0.0,False
17,12,2021,6,0.0,False
17,12,2021,7,0.0,False
17,12,2021,8,0.0,False
17,12,2021,9,0.0,False
17,12,2021,10,0.0,False
17,12,2021,11,0.0,False
17,12,2021,12,0.0,False
17,12,2021,13,0.0,False
17,12,2021,14,0.0,False
17,12,2021,15,0.0,False
17,12,2021,16,0.0,False
17,12,2021,17,0.0,False
17,12,2021,18,0.0,False
17,12,2021,19,0.0,False
17,12,2021,20,0.0,False
17,12,2021,21,0.0,False
17,12,2021,22,0.0,False
17,12,2021,23,0.0,False
18,12,2021,0,0.0,False
18,12,2021,1,0.0,False
18,12,2021,2,0.0,False
18,12,2021,3,0.0,False
18,12,2021,4,0.0,False
18,12,2021,5,0.0,False
18,12,2021,6,0.0,False
18,12,2021,7,0.0,False
18,12,2021,8,0.0,False
18,12,2021,9,0.0,False
18,12,2021,10,0.0,False
18,12,2021,11,0.0,False
18,12,2021,12,0.0,False
18,12,2021,13,0.0,False
18,12,2021,14,0.0,False
18,12,2021,15,0.0,False
18,12,2021,16,0.0,False
18,12,2021,17,0.0,False
18,12,2021,18,0.0,False
18,12,2021,19,0.0,False
18,12,2021,20,0.0,False
18,12,2021,21,0.0,False
18,12,2021,22,0.0,False
18,12,2021,23,0.0,False
19,12,2021,0,0.0,False
19,12,2021,1,0.0,False
19,12,2021,2,0.0,False
19,12,2021,3,0.0,False
19,12,2021,4,0.0,False
19,12,2021,5,0.0,False
19,12,2021,6,0.0,False
19,12,2021,7,0.0,False
19,12,2021,8,0.0,False
19,12,2021,9,0.0,False
19,12,2021,10,0.0,False
19,12,2021,11,0.0,False
19,12,2021,12,0.0,False
19,12,2021,13,0.0,False
19,12,2021,14,0.0,False
19,12,2021,15,0.0,False
19,12,2021,16,0.0,False
19,12,2021,17,0.0,False
19,12,2021,18,0.0,False
19,12,2021,19,0.0,False
19,12,2021,20,0.0,False
19,12,2021,21,0.0,False
19,12,2021,22,0.0,False
19,12,2021,23,0.0,False
20,12,2021,0,0.0,False
20,12,2021,1,0.0,False
20,12,2021,2,0.0,False
20,12,2021,3,0.0,False
20,12,2021,4,0.0,False
20,12,2021,5,0.0,False
20,12,2021,6,0.0,False
20,12,2021,7,0.0,False
20,12,2021,8,0.0,False
20,12,2021,9,0.0,False
20,12,2021,10,0.0,False
20,12,2021,11,0.0,False
20,12,2021,12,0.0,False
20,12,2021,13,0.0,False
20,12,2021,14,0.0,False
20,12,2021,15,0.0,False
20,12,2021,16,0.0,False
20,12,2021,17,0.0,False
20,12,2021,18,0.0,False
20,12,2021,19,0.0,False
20,12,2021,20,0.0,False
20,12,2021,21,0.0,False
20,12,2021,22,0.0,False
20,12,2021,23,0.0,False
21,12,2021,0,0.0,False
21,12,2021,1,0.0,False
21,12,2021,2,0.0,False
21,12,2021,3,0.0,False
21,12,2021,4,0.0,False
21,12,2021,5,0.0,False
21,12,2021,6,0.0,False
21,12,2021,7,0.0,False
21,12,2021,8,0.0,False
21,12,2021,9,0.0,False
21,12,2021,10,0.0,False
21,12,2021,11,0.0,False
21,12,2021,12,0.0,False
21,12,2021,13,0.0,False
21,12,2021,14,0.0,False
21,12,2021,15,0.0,False
21,12,2021,16,0.0,False
21,12,2021,17,0.0,False
21,12,2021,18,0.0,False
21,12,2021,19,0.0,False
21,12,2021,20,0.0,False
21,12,2021,21,0.0,False
21,12,2021,22,0.0,False
21,12,2021,23,0.0,False
22,12,2021,0,0.0,False
22,12,2021,1,0.0,False
22,12,2021,2,0.0,False
22,12,2021,3,0.0,False
22,12,2021,4,0.0,False
22,12,2021,5,0.0,False
22,12,2021,6,0.0,False
22,12,2021,7,0.0,False
22,12,2021,8,0.0,False
22,12,2021,9,0.0,False
22,12,2021,10,0.0,False
22,12,2021,11,0.0,False
22,12,2021,12,0.0,False
22,12,2021,13,0.0,False
22,12,2021,14,0.0,False
22,12,2021,15,0.0,False
22,12,2021,16,0.0,False
22,12,2021,17,0.1,False
22,12,2021,18,0.0,False
22,12,2021,19,0.1,False
22,12,2021,20,0.0,False
